Comuna,Poblacion,Infectados,Suceptibles,Expuestos,Asintomaticos,UCI,Muerto,Recuperados,Cuarentenados,Time,Prevalencia,K_g,p_G,K_0,Fecha,Cuarentena,Estrategia
san antonio,91350,45.51911137611672,90789.94654094747,0.4875719205672583,12.79125260513583,12.811161706406933,7.076281806398311,481.3680796379208,1.446907948850768e-13,17,49.82935016542607,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
san esteban,18855,2.1517637911657688,18832.97719196537,0.024473058528801685,0.5717927789580113,0.5048654654849284,0.21743194003057592,18.552481000466383,6.200185033242604e-15,17,11.412165426495724,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
san felipe,76844,16.18238100305537,76661.24638130481,0.18525197503160884,4.535492408388765,4.112858908450607,2.0404518501470883,155.69718255011122,1.0283818752763421e-13,17,21.058743692487855,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
santa maria,15241,1.6316950533515313,15222.477970831473,0.018841268428473563,0.4362227081099737,0.3795401799612056,0.16223500763161383,15.893494951044861,4.0510187985120035e-15,17,10.705957964382465,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
santo domingo,10900,5.232869067761546,10806.751819078414,0.05285345766976546,1.7320998706128008,2.1599981133795403,1.6499431765036356,82.42041723565552,2.0547451867475208e-15,17,48.00797309872977,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
valparaiso,296655,73.10285304398846,295768.57396849134,0.7910296720833612,20.42565273423565,19.889185399718734,10.54468992572388,761.6726207328932,1.531566291887827e-12,17,24.642380220791313,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
villa alemana,126548,16.638621116728224,126341.82595904008,0.174916583938494,4.606271489198826,4.54899408208481,2.3977085503896944,177.80752913756598,2.7915192608521964e-13,17,13.148071179890813,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
viña del mar,334248,101.58165511506158,332956.0056300454,1.0919069899920182,28.938078629590265,29.471785938768864,16.77265264179817,1114.1382906392819,1.942354792727178e-12,17,30.391103346934482,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
zapallar,7339,0.6449108988854902,7332.761242425246,0.007632889493632446,0.16786647138604147,0.14595926074735247,0.060447029878508474,5.21194102436481,9.39696380914957e-16,17,8.787449228580055,2.1023071099124073,9.765624999999999e-5,0.5,2020-05-01,Cuarentena,Cuarentena nacional
algarrobo,13817,3.0489240603035745,13756.853984372672,0.023562570587928003,0.7874835472908085,1.241421054775981,0.9193229845232139,54.1253014098431,3.3178870256041808e-15,18,22.066469279174743,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
cabildo,19388,4.288468845509783,19327.21348051717,0.03442494004635309,1.033078827507645,1.3071208314676848,0.699106587429589,53.42431945086731,6.541181035237757e-15,18,22.119191487052728,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
calera,50554,7.147944439745053,50422.2855318075,0.056403052276907145,2.0068638518735713,2.7134172025552097,1.9378365212875164,117.85200312475772,4.45032387659871e-14,18,14.139226252611175,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
calle larga,14832,2.0274688913713605,14794.074917116188,0.016318874661215087,0.6045633001774094,0.8006580948229508,0.6053146311851103,33.910759091595274,3.830921802595923e-15,18,13.669558329094933,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
cartagena,22738,6.575536536794504,22638.2699716391,0.054721902599822486,1.6909686865313338,2.2203800536558496,1.3931446090121997,87.83527657231306,8.984091215793229e-15,18,28.918711130242343,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
casablanca,26867,6.929079095028085,26763.296548579736,0.05937127689836825,1.8022613668411234,2.2253727092266073,1.3448803317223301,91.34248664053703,1.2550780539285517e-14,18,25.790297000141752,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
catemu,13998,1.508351884502239,13977.684818968235,0.012869655754699307,0.36803424615193053,0.44221168319249554,0.22925402431446515,17.75445953784848,3.4163434735844037e-15,18,10.775481386642658,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
concon,42152,6.46422718816557,42030.24585858595,0.05081808970200419,1.883264565245645,2.55973560371676,1.9205808941949445,108.8755150730322,3.092983390508137e-14,18,15.335517147859106,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
el quisco,15955,3.4778870973597273,15884.78459712471,0.025555641728361486,0.967891601664709,1.7308361631320008,1.4676107343594902,62.625621637043935,4.423733907159873e-15,18,21.798101519020538,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
el tabo,13286,2.8885107088306685,13234.511161711262,0.02239367324638492,0.7418391031268323,1.2061809609155438,0.9102723556474112,45.71964148696924,3.0692490723432353e-15,18,21.74101090494256,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
hijuelas,17988,2.2288599322972447,17957.898538532314,0.01898558971959447,0.5461128221459962,0.653212740890307,0.33913916750029355,26.315151215139977,5.640060394563102e-15,18,12.390815723244634,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
juan fernandez,926,0.19625273819183436,923.1422996598449,0.0014204916284530284,0.042355853175809345,0.06185959612144855,0.03353652999172105,2.5222751310457947,1.492254986511135e-17,18,21.193600236699176,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
la ligua,35390,6.56730558983355,35302.610783615055,0.05728501098171906,1.5799600881945777,1.881265826612271,0.953386239280246,76.35001363005576,2.181110296760076e-14,18,18.55695278280178,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
limache,46121,8.207827596516722,45950.457269669605,0.06237077993803022,2.51054576298272,3.672233467656283,2.995531012207963,153.09422171109298,3.6995523874398076e-14,18,17.796291486560833,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
llaillay,24608,2.958520973790819,24557.436192141264,0.023886664082598465,0.8212528907010722,1.090479713758593,0.7649143354179495,44.94475328098881,1.0551080720104557e-14,18,12.02259823549585,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
los andes,66708,10.528715103682703,66540.91901165183,0.08638926081508788,2.7396729007028506,3.5426249926414317,2.2403132998832915,147.9432727904401,7.749474002733648e-14,18,15.78328701757316,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
nogales,22120,2.6144922809230096,22085.329889116863,0.02279447723657185,0.6530478365726657,0.755260824121958,0.38700258568962037,30.237512878587246,8.529818843597377e-15,18,11.819585356794798,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
olmue,17516,2.965703396205723,17469.7106167763,0.02397589774242969,0.759562396504388,1.0231027937887842,0.6534801910686833,40.88355854839053,5.342131704980331e-15,18,16.93139641588104,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
panquehue,7273,1.4022093161483973,7254.951161792776,0.01299328683269293,0.3532220766162833,0.39430586786914423,0.19944150632641036,15.686666153431885,9.211521727543682e-16,18,19.279655109973838,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
papudo,6356,0.6296615242386587,6348.114275672943,0.005806430064183195,0.15815297227061761,0.17406211799223262,0.08593531888500636,6.832105963605367,7.045276726633957e-16,18,9.906568977952466,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
petorca,9826,2.625403879714453,9761.142797536186,0.018112273330642817,0.8323322574101334,1.4492039513795405,1.3289699653424503,58.603180136638024,1.6738145742593247e-15,18,26.71894850106303,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
puchuncavi,18546,1.0920553133696196,18531.85092439209,0.009508695334594286,0.2640695701806022,0.31226628840011994,0.15754023674174944,12.313635503882056,6.001706838627634e-15,18,5.888360365413672,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
putaendo,16754,1.4011220154472313,16729.236950642782,0.011718020571147065,0.3915429715160642,0.5311187129114239,0.383386611144597,22.04416102562845,4.8940436443909555e-15,18,8.362910441967477,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
quillota,90517,15.010977976639046,90239.43601115915,0.1151548013746454,4.1700316253916165,5.846449914274217,4.2413806933419185,248.17999382980574,1.42598025306458e-13,18,16.583600844746343,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
quilpue,151708,19.119522493657556,151377.65091284568,0.1531233184070069,5.1380124955222755,7.074968588504662,4.910717976485679,293.95274228175236,4.0096071525958504e-13,18,12.602843946039465,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
quintero,31923,4.064254299823843,31858.779652991296,0.033447424326265546,1.0507263923419425,1.3253455252734132,0.7982836077199522,56.94828975922179,1.7757005465267042e-14,18,12.731429689640203,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
rinconada,10207,1.745866765862105,10173.280235565298,0.014265020975735645,0.5368206899214167,0.7070601024253255,0.5513791704821823,30.204372685037512,1.81274252320771e-15,18,17.10460238916533,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
san antonio,91350,34.62341211533387,90789.94654072655,0.279208072854813,9.069473182654379,12.034356294591284,7.844951508782725,496.2020580992348,1.4472096782577348e-13,18,37.901928971356185,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
san esteban,18855,1.640554166982902,18832.97719195144,0.014014500438815344,0.40070363038587004,0.47897436890469175,0.2477238679596716,19.240837513893386,6.2004751084664885e-15,18,8.7008971995911,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
san felipe,76844,12.34018072229668,76661.24638115044,0.10608461868831454,3.2048907965307305,3.8847144404700864,2.287223384654125,160.9305248868987,1.0284715700115899e-13,18,16.058743327125967,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
santa maria,15241,1.244784788393738,15222.477970818838,0.010789456948421226,0.30577108921803414,0.3603191668118564,0.1850074184292862,16.415357261361006,4.051196439734871e-15,18,8.167343274022294,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
santo domingo,10900,3.9709322727628216,10806.751819045989,0.03026654237307306,1.2591188195041816,1.9981764971229345,1.779543063306408,84.21014375893881,2.0551779747843715e-15,18,36.430571309750654,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
valparaiso,296655,55.629883576967686,295768.5739681466,0.4529831484281684,14.461577392557798,18.717121016858343,11.738041049707004,785.4264256688808,1.531723650396869e-12,18,18.752383602827422,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
villa alemana,126548,12.647710749235745,126341.82595898368,0.10016596344624266,3.2610923239932905,4.27866222677108,2.6706481953147825,183.21576155754943,2.7916724863097427e-13,18,9.994397974867834,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
viña del mar,334248,77.27780555207461,332956.0056295524,0.6252805641915369,20.556503055976194,27.65402571172114,18.540959798124305,1147.3397957654045,1.942602346142715e-12,18,23.11990065821624,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
zapallar,7339,0.4926201458048397,7332.761242420176,0.004370975975098902,0.11692189496031799,0.13888220201969165,0.06920458552334961,5.4167577755410266,9.397299245659597e-16,18,6.712360618678834,2.1011535549562037,4.8828124999999996e-5,0.5,2020-05-02,Cuarentena,Cuarentena nacional
algarrobo,13817,2.2908115777734195,13756.853984369904,0.01349309874490063,0.5604313925026863,1.146519044995757,0.9938082478097727,55.140952268265266,3.3182033200199656e-15,19,16.579659678464353,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
cabildo,19388,3.2258553892745967,19327.21348051353,0.01971343084863554,0.7262575151186769,1.2199451294855357,0.7775338373176502,54.817214184425865,6.541791540423862e-15,19,16.63841236473384,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
calera,50554,5.375687621590123,50422.285531799935,0.0322991913467564,1.44309052308775,2.5104294077598777,2.100641553440829,120.25231990283488,4.4505976960413946e-14,19,10.633555448807458,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
calle larga,14832,1.5260235851091992,14794.074917113245,0.009344999545311782,0.4376945732980348,0.7396527374954581,0.6533541168744873,34.599012874435275,3.831151828426899e-15,19,10.28872427932308,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
cartagena,22738,4.952781904404889,22638.269971629117,0.031336484120157125,1.1985480421901695,2.0647806318431545,1.5263674122315507,89.99621389609865,8.985197763578416e-15,19,21.78195929459446,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
casablanca,26867,5.2244094398928,26763.296548566414,0.03399894966732673,1.2778234348057373,2.0732202139944866,1.4784026942759265,93.61559670094108,1.2552155691895782e-14,19,19.445451445612832,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
catemu,13998,1.1369942052145865,13977.684818965494,0.007369805607234633,0.2584538861942778,0.41367028455771154,0.2557867253060149,18.24290612762364,3.4164979908479136e-15,19,8.122547544039051,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
concon,42152,4.861331651410582,42030.24585857841,0.029100964889368294,1.360817122224718,2.3642780037574163,2.07416503041795,111.06444864889575,3.0931914313613215e-14,19,11.532861196172382,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
el quisco,15955,2.6091755010898345,15884.784597122336,0.014634429688921341,0.69737061832355,1.5891109863622355,1.5714609041474101,63.813650438050665,4.424160640974414e-15,19,16.35334065239633,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
el tabo,13286,2.1704961787431936,13234.511161708502,0.012823730175153794,0.5274374561025669,1.113286695689979,0.9826432133023437,46.68215101748339,3.0695373299695396e-15,19,16.33671668480501,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
hijuelas,17988,1.6800150512358867,17957.898538528472,0.010872093679977535,0.3838023598930646,0.6109913694023846,0.37833193195371195,27.037448665368938,5.640353969070507e-15,19,9.339643380230635,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
juan fernandez,926,0.1471614252879213,923.1422996598294,8.134439393653148e-4,0.02937261452123202,0.057619701036320116,0.037248105759007964,2.5854850496265938,1.492387789048364e-17,19,15.892162558090854,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
la ligua,35390,4.954888996664668,35302.61078360348,0.03280424863812991,1.1054013948464692,1.7623295718831902,1.0662621888769823,78.46752999562891,2.1812793528873517e-14,19,14.00081660543845,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
limache,46121,6.166461757941172,45950.45726966183,0.03571660825285304,1.8271786408366661,3.379102185530238,3.21586502026734,155.91840612534196,3.699845689061108e-14,19,13.370182255244188,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
llaillay,24608,2.226736934734028,24557.436192137167,0.013678692074838579,0.5890388544438422,1.0100851789416145,0.8303431182434651,45.93392508439798,1.0551630027047241e-14,19,9.048833447391205,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
los andes,66708,7.9273525600687504,66540.91901163755,0.04947078757009998,1.9461941653054362,3.2931979171755987,2.452870799441777,151.4119021328866,7.749996297794135e-14,19,11.88366097030154,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
nogales,22120,1.9723507220424643,22085.329889111967,0.013053252544654134,0.45980341050416723,0.7071076034592174,0.4323182351369379,31.08547766433999,8.530242328493526e-15,19,8.916594584278773,2.100576777478102,2.4414062499999998e-5,0.5,2020-05-03,Cuarentena,Cuarentena nacional
